Model,Checkpoint,Task,Metric,Run 1,Run 2,Run 3,Average,Percentage,olmo-params,Flops
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,triviaqa_adv,reflection,0.1175278622087132,,,0.1175278622087132,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,triviaqa_adv,reflection,0.127321850726106,,,0.127321850726106,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,triviaqa_adv,reflection,0.1155015197568389,,,0.1155015197568389,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,triviaqa_adv,reflection,0.099628503883823,,,0.099628503883823,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,triviaqa_adv,reflection,0.0715974332995609,,,0.0715974332995609,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,triviaqa_adv,reflection,0.060790273556231,,,0.060790273556231,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,triviaqa_adv,reflection,0.0965889902060114,,,0.0965889902060114,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,triviaqa_adv,reflection,0.2191827085444106,,,0.2191827085444106,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,triviaqa_adv,reflection,0.1479229989868287,,,0.1479229989868287,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,triviaqa_adv,reflection,0.0824045930428909,,,0.0824045930428909,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,triviaqa_adv,reflection,0.1361026680175616,,,0.1361026680175616,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,triviaqa_adv,reflection,0.0287065180682201,,,0.0287065180682201,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,triviaqa_adv,reflection,0.1837217156366092,,,0.1837217156366092,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,triviaqa_adv,reflection,0.0327592029719689,,,0.0327592029719689,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,triviaqa_adv,reflection,0.0536980749746707,,,0.0536980749746707,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,triviaqa_adv,reflection,0.016886187098953,,,0.016886187098953,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,triviaqa_adv,reflection,0.0408645727794663,,,0.0408645727794663,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,triviaqa_adv,reflection,0.0314083080040526,,,0.0314083080040526,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,triviaqa_adv,reflection,0.0216143194866599,,,0.0216143194866599,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,triviaqa_adv,reflection,0.0749746707193515,,,0.0749746707193515,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,triviaqa_adv,reflection,0.0604525498142519,,,0.0604525498142519,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,triviaqa_adv,reflection,0.1084093211752786,,,0.1084093211752786,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,triviaqa_adv,reflection,0.1026680175616345,,,0.1026680175616345,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,triviaqa_adv,reflection,0.0567375886524822,,,0.0567375886524822,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,triviaqa_adv,reflection,0.1641337386018237,,,0.1641337386018237,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,triviaqa_adv,reflection,0.0658561296859169,,,0.0658561296859169,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,triviaqa_adv,reflection,0.116176967240797,,,0.116176967240797,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,triviaqa_adv,reflection,0.0742992232353934,,,0.0742992232353934,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,triviaqa_adv,correlation,0.4732711958857091,,,0.4732711958857091,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,triviaqa_adv,correlation,0.2937594626840228,,,0.2937594626840228,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,triviaqa_adv,correlation,0.3340590432369494,,,0.3340590432369494,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,triviaqa_adv,correlation,0.468734044382757,,,0.468734044382757,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,triviaqa_adv,correlation,0.4268790481403574,,,0.4268790481403574,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,triviaqa_adv,correlation,0.4200468042904794,,,0.4200468042904794,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,triviaqa_adv,correlation,0.3095289680643374,,,0.3095289680643374,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,triviaqa_adv,correlation,0.4074232351174794,,,0.4074232351174794,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,triviaqa_adv,correlation,0.387016760571519,,,0.387016760571519,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,triviaqa_adv,correlation,0.4360248365599332,,,0.4360248365599332,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,triviaqa_adv,correlation,0.3515704923358032,,,0.3515704923358032,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,triviaqa_adv,correlation,0.4725020830426333,,,0.4725020830426333,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,triviaqa_adv,correlation,0.2504122226911062,,,0.2504122226911062,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,triviaqa_adv,correlation,0.2725227650958335,,,0.2725227650958335,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,triviaqa_adv,correlation,0.2755837747022979,,,0.2755837747022979,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,triviaqa_adv,correlation,0.2509248524228928,,,0.2509248524228928,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,triviaqa_adv,correlation,0.3609893975572495,,,0.3609893975572495,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,triviaqa_adv,correlation,0.4246882424179808,,,0.4246882424179808,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,triviaqa_adv,correlation,0.3718709662721221,,,0.3718709662721221,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,triviaqa_adv,correlation,0.3420428777865223,,,0.3420428777865223,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,triviaqa_adv,correlation,0.3777601109065049,,,0.3777601109065049,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,triviaqa_adv,correlation,0.3102710774995736,,,0.3102710774995736,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,triviaqa_adv,correlation,0.2267197726712233,,,0.2267197726712233,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,triviaqa_adv,correlation,0.0725553845842834,,,0.0725553845842834,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,triviaqa_adv,correlation,0.2341200017888097,,,0.2341200017888097,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,triviaqa_adv,correlation,0.1133832939964528,,,0.1133832939964528,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,triviaqa_adv,correlation,0.2684927186176463,,,0.2684927186176463,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,triviaqa_adv,correlation,0.0976031497538415,,,0.0976031497538415,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,triviaqa_adv,correlation,0.2481559073163777,,,0.2481559073163777,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,triviaqa_adv,correlation,0.0424252478460146,,,0.0424252478460146,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,triviaqa_adv,correlation,0.3202499977871209,,,0.3202499977871209,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,triviaqa_adv,correlation,0.2185864560329942,,,0.2185864560329942,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,triviaqa_adv,correlation,0.3177575650449777,,,0.3177575650449777,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,triviaqa_adv,correlation,0.1841993148294115,,,0.1841993148294115,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,triviaqa_adv,correlation,0.2837249085341284,,,0.2837249085341284,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,triviaqa_adv,correlation,0.2352496524113265,,,0.2352496524113265,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,triviaqa_adv,correlation,0.320034828271012,,,0.320034828271012,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,triviaqa_adv,correlation,0.2290198620479598,,,0.2290198620479598,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,triviaqa_adv,correlation,0.2730423735660623,,,0.2730423735660623,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,triviaqa_adv,correlation,0.2475779290885109,,,0.2475779290885109,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,triviaqa_adv,accurate_impl_reflection,0.0229652144545761,,,0.0229652144545761,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,triviaqa_adv,accurate_impl_reflection,0.0175616345829111,,,0.0175616345829111,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,triviaqa_adv,accurate_impl_reflection,0.0408645727794663,,,0.0408645727794663,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,triviaqa_adv,accurate_impl_reflection,0.0189125295508274,,,0.0189125295508274,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,triviaqa_adv,accurate_impl_reflection,0.0212765957446808,,,0.0212765957446808,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,triviaqa_adv,accurate_impl_reflection,0.0300574130361364,,,0.0300574130361364,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,triviaqa_adv,accurate_impl_reflection,0.0138466734211415,,,0.0138466734211415,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,triviaqa_adv,accurate_impl_reflection,0.0158730158730158,,,0.0158730158730158,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,triviaqa_adv,accurate_impl_reflection,0.0466058763931104,,,0.0466058763931104,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,triviaqa_adv,accurate_impl_reflection,0.0185748058088483,,,0.0185748058088483,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,triviaqa_adv,accurate_impl_reflection,0.0131712259371833,,,0.0131712259371833,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,triviaqa_adv,accurate_impl_reflection,0.0135089496791624,,,0.0135089496791624,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,triviaqa_adv,accurate_impl_reflection,0.0253292806484295,,,0.0253292806484295,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,triviaqa_adv,accurate_impl_reflection,0.0192502532928064,,,0.0192502532928064,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,triviaqa_adv,accurate_impl_reflection,0.0175616345829111,,,0.0175616345829111,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,triviaqa_adv,accurate_impl_reflection,0.0128335021952043,,,0.0128335021952043,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,triviaqa_adv,accurate_impl_reflection,0.0138466734211415,,,0.0138466734211415,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,triviaqa_adv,accurate_impl_reflection,0.0138466734211415,,,0.0138466734211415,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,triviaqa_adv,accurate_impl_reflection,0.0270178993583248,,,0.0270178993583248,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,triviaqa_adv,accurate_impl_reflection,0.0229652144545761,,,0.0229652144545761,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,triviaqa_adv,accurate_impl_reflection,0.0260047281323877,,,0.0260047281323877,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,triviaqa_adv,accurate_impl_reflection,0.0189125295508274,,,0.0189125295508274,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,triviaqa_adv,accurate_impl_reflection,0.0067544748395812,,,0.0067544748395812,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,triviaqa_adv,accurate_impl_reflection,0.0070921985815602,,,0.0070921985815602,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,triviaqa_adv,accurate_impl_reflection,0.0229652144545761,,,0.0229652144545761,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,triviaqa_adv,accurate_impl_reflection,0.005741303613644,,,0.005741303613644,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,triviaqa_adv,accurate_impl_reflection,0.0121580547112462,,,0.0121580547112462,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,triviaqa_adv,accurate_impl_reflection,0.0043904086457277,,,0.0043904086457277,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,triviaqa_adv,accurate_impl_reflection,0.0212765957446808,,,0.0212765957446808,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,triviaqa_adv,accurate_impl_reflection,0.0084430935494765,,,0.0084430935494765,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,triviaqa_adv,accurate_impl_reflection,0.0081053698074974,,,0.0081053698074974,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,triviaqa_adv,accurate_impl_reflection,0.0084430935494765,,,0.0084430935494765,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,triviaqa_adv,accurate_impl_reflection,0.0104694360013508,,,0.0104694360013508,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,triviaqa_adv,accurate_impl_reflection,0.0104694360013508,,,0.0104694360013508,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,triviaqa_adv,accurate_impl_reflection,0.0212765957446808,,,0.0212765957446808,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,triviaqa_adv,accurate_impl_reflection,0.005741303613644,,,0.005741303613644,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,triviaqa_adv,accurate_impl_reflection,0.0165484633569739,,,0.0165484633569739,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,triviaqa_adv,accurate_impl_reflection,0.0165484633569739,,,0.0165484633569739,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,triviaqa_adv,accurate_impl_reflection,0.0270178993583248,,,0.0270178993583248,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,triviaqa_adv,accurate_impl_reflection,0.0108071597433299,,,0.0108071597433299,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,triviaqa_adv,accurate_expl_reflection,0.0881458966565349,,,0.0881458966565349,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,triviaqa_adv,accurate_expl_reflection,0.0324214792299898,,,0.0324214792299898,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,triviaqa_adv,accurate_expl_reflection,0.0604525498142519,,,0.0604525498142519,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,triviaqa_adv,accurate_expl_reflection,0.0651806822019588,,,0.0651806822019588,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,triviaqa_adv,accurate_expl_reflection,0.0432286389733198,,,0.0432286389733198,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,triviaqa_adv,accurate_expl_reflection,0.0651806822019588,,,0.0651806822019588,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,triviaqa_adv,accurate_expl_reflection,0.0118203309692671,,,0.0118203309692671,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,triviaqa_adv,accurate_expl_reflection,0.0266801756163458,,,0.0266801756163458,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,triviaqa_adv,accurate_expl_reflection,0.0682201958797703,,,0.0682201958797703,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,triviaqa_adv,accurate_expl_reflection,0.0327592029719689,,,0.0327592029719689,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,triviaqa_adv,accurate_expl_reflection,0.0533603512326916,,,0.0533603512326916,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,triviaqa_adv,accurate_expl_reflection,0.0219520432286389,,,0.0219520432286389,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,triviaqa_adv,accurate_expl_reflection,0.0229652144545761,,,0.0229652144545761,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,triviaqa_adv,accurate_expl_reflection,0.0239783856805133,,,0.0239783856805133,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,triviaqa_adv,accurate_expl_reflection,0.0216143194866599,,,0.0216143194866599,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,triviaqa_adv,accurate_expl_reflection,0.0151975683890577,,,0.0151975683890577,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,triviaqa_adv,accurate_expl_reflection,0.0189125295508274,,,0.0189125295508274,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,triviaqa_adv,accurate_expl_reflection,0.0206011482607227,,,0.0206011482607227,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,triviaqa_adv,accurate_expl_reflection,0.0314083080040526,,,0.0314083080040526,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,triviaqa_adv,accurate_expl_reflection,0.0550489699425869,,,0.0550489699425869,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,triviaqa_adv,accurate_expl_reflection,0.0449172576832151,,,0.0449172576832151,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,triviaqa_adv,accurate_expl_reflection,0.0195879770347855,,,0.0195879770347855,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,triviaqa_adv,accurate_expl_reflection,0.0138466734211415,,,0.0138466734211415,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,triviaqa_adv,accurate_expl_reflection,0.0013508949679162,,,0.0013508949679162,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,triviaqa_adv,accurate_expl_reflection,0.0300574130361364,,,0.0300574130361364,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,triviaqa_adv,accurate_expl_reflection,0.0020263424518743,,,0.0020263424518743,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,triviaqa_adv,accurate_expl_reflection,0.0101317122593718,,,0.0101317122593718,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,triviaqa_adv,accurate_expl_reflection,0.0010131712259371,,,0.0010131712259371,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,triviaqa_adv,accurate_expl_reflection,0.0097939885173927,,,0.0097939885173927,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,triviaqa_adv,accurate_expl_reflection,0.0010131712259371,,,0.0010131712259371,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,triviaqa_adv,accurate_expl_reflection,0.005741303613644,,,0.005741303613644,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,triviaqa_adv,accurate_expl_reflection,0.0087808172914555,,,0.0087808172914555,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,triviaqa_adv,accurate_expl_reflection,0.0128335021952043,,,0.0128335021952043,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,triviaqa_adv,accurate_expl_reflection,0.0104694360013508,,,0.0104694360013508,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,triviaqa_adv,accurate_expl_reflection,0.0219520432286389,,,0.0219520432286389,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,triviaqa_adv,accurate_expl_reflection,0.0067544748395812,,,0.0067544748395812,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,triviaqa_adv,accurate_expl_reflection,0.0344478216818642,,,0.0344478216818642,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,triviaqa_adv,accurate_expl_reflection,0.011144883485309,,,0.011144883485309,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,triviaqa_adv,accurate_expl_reflection,0.0256670043904086,,,0.0256670043904086,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,triviaqa_adv,accurate_expl_reflection,0.011144883485309,,,0.011144883485309,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_o_adv,reflection,0.6321022727272727,,,0.6321022727272727,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_o_adv,reflection,0.5198863636363636,,,0.5198863636363636,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_o_adv,reflection,0.4971590909090909,,,0.4971590909090909,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_o_adv,reflection,0.3380681818181818,,,0.3380681818181818,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_o_adv,reflection,0.6079545454545454,,,0.6079545454545454,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_o_adv,reflection,0.3934659090909091,,,0.3934659090909091,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_o_adv,reflection,0.4119318181818182,,,0.4119318181818182,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_o_adv,reflection,0.4133522727272727,,,0.4133522727272727,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_o_adv,reflection,0.5497159090909091,,,0.5497159090909091,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_o_adv,reflection,0.6335227272727273,,,0.6335227272727273,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_o_adv,reflection,0.1931818181818181,,,0.1931818181818181,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_o_adv,reflection,0.5866477272727273,,,0.5866477272727273,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_o_adv,reflection,0.2144886363636363,,,0.2144886363636363,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_o_adv,reflection,0.0951704545454545,,,0.0951704545454545,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_o_adv,reflection,0.0383522727272727,,,0.0383522727272727,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_o_adv,reflection,0.4616477272727273,,,0.4616477272727273,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_o_adv,reflection,0.1292613636363636,,,0.1292613636363636,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_o_adv,reflection,0.5923295454545454,,,0.5923295454545454,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_o_adv,reflection,0.2982954545454545,,,0.2982954545454545,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_o_adv,reflection,0.5838068181818182,,,0.5838068181818182,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_o_adv,reflection,0.5028409090909091,,,0.5028409090909091,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_o_adv,reflection,0.4261363636363636,,,0.4261363636363636,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_o_adv,reflection,0.0411931818181818,,,0.0411931818181818,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_o_adv,reflection,0.015625,,,0.015625,0.01,7,0.5187937934151675
